time,rk4_pos_x,rk4_vel_x,rk4_pos_y,rk4_vel_y,discrete_pos_x,discrete_vel_x,discrete_pos_y,discrete_vel_y,exact_pos_x,exact_vel_x,exact_pos_y,exact_vel_y
0.74,10.46518036156089,14.14213562373095,7.779202361560889,6.882735623730921,10.46518036156089,14.14213562373095,7.779202361560898,6.882735623730921,10.4651803615609,14.14213562373095,7.779202361560902,6.882735623730949
0.75,10.6066017177982,14.14213562373095,7.847539217798198,6.784635623730922,10.6066017177982,14.14213562373095,7.847539217798208,6.784635623730922,10.60660171779821,14.14213562373095,7.847539217798212,6.784635623730949
0.76,10.74802307403551,14.14213562373095,7.914895074035508,6.686535623730922,10.74802307403551,14.14213562373095,7.914895074035518,6.686535623730922,10.74802307403552,14.14213562373095,7.91489507403552,6.686535623730949
0.77,10.88944443027282,14.14213562373095,7.981269930272817,6.588435623730923,10.88944443027282,14.14213562373095,7.981269930272827,6.588435623730923,10.88944443027283,14.14213562373095,7.981269930272831,6.588435623730948
0.78,11.03086578651013,14.14213562373095,8.046663786510127,6.490335623730923,11.03086578651013,14.14213562373095,8.046663786510136,6.490335623730923,11.03086578651014,14.14213562373095,8.046663786510141,6.490335623730949
0.79,11.17228714274744,14.14213562373095,8.111076642747436,6.392235623730923,11.17228714274744,14.14213562373095,8.111076642747445,6.392235623730923,11.17228714274745,14.14213562373095,8.111076642747449,6.392235623730948
0.8,11.31370849898475,14.14213562373095,8.174508498984746,6.294135623730924,11.31370849898475,14.14213562373095,8.174508498984755,6.294135623730924,11.31370849898476,14.14213562373095,8.174508498984759,6.294135623730948
0.8100000000000001,11.45512985522206,14.14213562373095,8.236959355222055,6.196035623730924,11.45512985522206,14.14213562373095,8.236959355222064,6.196035623730924,11.45512985522207,14.14213562373095,8.236959355222069,6.196035623730948
0.8200000000000001,11.59655121145937,14.14213562373095,8.298429211459364,6.097935623730924,11.59655121145937,14.14213562373095,8.298429211459373,6.097935623730924,11.59655121145938,14.14213562373095,8.298429211459379,6.097935623730947
0.8300000000000001,11.73797256769668,14.14213562373095,8.358918067696674,5.999835623730925,11.73797256769668,14.14213562373095,8.358918067696683,5.999835623730925,11.73797256769669,14.14213562373095,8.358918067696688,5.999835623730949
0.84,11.87939392393399,14.14213562373095,8.418425923933983,5.901735623730925,11.87939392393399,14.14213562373095,8.418425923933993,5.901735623730925,11.879393923934,14.14213562373095,8.418425923933997,5.90173562373095
0.85,12.02081528017129,14.14213562373095,8.476952780171292,5.803635623730925,12.02081528017129,14.14213562373095,8.476952780171302,5.803635623730925,12.02081528017131,14.14213562373095,8.476952780171308,5.803635623730949
0.86,12.1622366364086,14.14213562373095,8.534498636408602,5.705535623730926,12.1622366364086,14.14213562373095,8.534498636408612,5.705535623730926,12.16223663640862,14.14213562373095,8.534498636408618,5.705535623730949
0.87,12.30365799264591,14.14213562373095,8.59106349264591,5.607435623730926,12.30365799264591,14.14213562373095,8.591063492645922,5.607435623730926,12.30365799264593,14.14213562373095,8.591063492645926,5.607435623730948
0.88,12.44507934888322,14.14213562373095,8.646647348883219,5.509335623730927,12.44507934888322,14.14213562373095,8.646647348883231,5.509335623730927,12.44507934888324,14.14213562373095,8.646647348883235,5.509335623730948
0.89,12.58650070512053,14.14213562373095,8.701250205120528,5.411235623730927,12.58650070512053,14.14213562373095,8.701250205120541,5.411235623730927,12.58650070512055,14.14213562373095,8.701250205120544,5.411235623730949
0.9,12.72792206135784,14.14213562373095,8.754872061357839,5.313135623730927,12.72792206135784,14.14213562373095,8.754872061357851,5.313135623730927,12.72792206135786,14.14213562373095,8.754872061357855,5.313135623730949
0.91,12.86934341759515,14.14213562373095,8.807512917595147,5.215035623730928,12.86934341759515,14.14213562373095,8.80751291759516,5.215035623730928,12.86934341759517,14.14213562373095,8.807512917595163,5.215035623730948
0.92,13.01076477383246,14.14213562373095,8.859172773832457,5.116935623730928,13.01076477383246,14.14213562373095,8.859172773832469,5.116935623730928,13.01076477383248,14.14213562373095,8.859172773832473,5.116935623730948
0.93,13.15218613006977,14.14213562373095,8.909851630069767,5.018835623730928,13.15218613006977,14.14213562373095,8.909851630069779,5.018835623730928,13.15218613006978,14.14213562373095,8.909851630069783,5.018835623730949
0.9400000000000001,13.29360748630708,14.14213562373095,8.959549486307075,4.920735623730929,13.29360748630708,14.14213562373095,8.959549486307088,4.920735623730929,13.29360748630709,14.14213562373095,8.959549486307093,4.920735623730948
0.9500000000000001,13.43502884254439,14.14213562373095,9.008266342544385,4.822635623730929,13.43502884254439,14.14213562373095,9.008266342544397,4.822635623730929,13.4350288425444,14.14213562373095,9.008266342544403,4.822635623730948
0.96,13.5764501987817,14.14213562373095,9.056002198781695,4.72453562373093,13.5764501987817,14.14213562373095,9.056002198781707,4.72453562373093,13.57645019878171,14.14213562373095,9.056002198781711,4.724535623730949
0.97,13.71787155501901,14.14213562373095,9.102757055019003,4.62643562373093,13.71787155501901,14.14213562373095,9.102757055019017,4.62643562373093,13.71787155501902,14.14213562373095,9.102757055019019,4.626435623730949
0.98,13.85929291125631,14.14213562373095,9.148530911256312,4.52833562373093,13.85929291125631,14.14213562373095,9.148530911256326,4.52833562373093,13.85929291125633,14.14213562373095,9.14853091125633,4.52833562373095
0.99,14.00071426749362,14.14213562373095,9.193323767493622,4.430235623730931,14.00071426749362,14.14213562373095,9.193323767493636,4.430235623730931,14.00071426749364,14.14213562373095,9.19332376749364,4.430235623730949
1,14.14213562373093,14.14213562373095,9.23713562373093,4.332135623730931,14.14213562373093,14.14213562373095,9.237135623730946,4.332135623730931,14.14213562373095,14.14213562373095,9.23713562373095,4.332135623730949
1.01,14.28355697996824,14.14213562373095,9.279966479968239,4.234035623730931,14.28355697996824,14.14213562373095,9.279966479968255,4.234035623730931,14.28355697996826,14.14213562373095,9.279966479968259,4.234035623730948
1.02,14.42497833620555,14.14213562373095,9.321816336205549,4.135935623730932,14.42497833620555,14.14213562373095,9.321816336205565,4.135935623730932,14.42497833620557,14.14213562373095,9.321816336205567,4.135935623730948
1.03,14.56639969244286,14.14213562373095,9.362685192442859,4.037835623730932,14.56639969244286,14.14213562373095,9.362685192442875,4.037835623730932,14.56639969244288,14.14213562373095,9.362685192442878,4.037835623730949
1.04,14.70782104868017,14.14213562373095,9.402573048680168,3.939735623730932,14.70782104868017,14.14213562373095,9.402573048680184,3.939735623730932,14.70782104868019,14.14213562373095,9.402573048680187,3.939735623730948
1.05,14.84924240491748,14.14213562373095,9.441479904917477,3.841635623730932,14.84924240491748,14.14213562373095,9.441479904917493,3.841635623730932,14.8492424049175,14.14213562373095,9.441479904917497,3.841635623730948
1.06,14.99066376115479,14.14213562373095,9.479405761154787,3.743535623730932,14.99066376115479,14.14213562373095,9.479405761154803,3.743535623730932,14.99066376115481,14.14213562373095,9.479405761154805,3.743535623730947
1.07,15.1320851173921,14.14213562373095,9.516350617392096,3.645435623730932,15.1320851173921,14.14213562373095,9.516350617392114,3.645435623730932,15.13208511739212,14.14213562373095,9.516350617392117,3.645435623730949
1.08,15.27350647362941,14.14213562373095,9.552314473629405,3.547335623730932,15.27350647362941,14.14213562373095,9.552314473629423,3.547335623730932,15.27350647362943,14.14213562373095,9.552314473629426,3.547335623730948
1.09,15.41492782986672,14.14213562373095,9.587297329866715,3.449235623730932,15.41492782986672,14.14213562373095,9.587297329866733,3.449235623730932,15.41492782986674,14.14213562373095,9.587297329866734,3.449235623730948
1.1,15.55634918610403,14.14213562373095,9.621299186104023,3.351135623730932,15.55634918610403,14.14213562373095,9.621299186104043,3.351135623730932,15.55634918610405,14.14213562373095,9.621299186104043,3.351135623730947
1.11,15.69777054234133,14.14213562373095,9.654320042341332,3.253035623730931,15.69777054234133,14.14213562373095,9.654320042341352,3.253035623730931,15.69777054234136,14.14213562373095,9.654320042341354,3.253035623730948
1.12,15.83919189857864,14.14213562373095,9.686359898578642,3.154935623730931,15.83919189857864,14.14213562373095,9.686359898578662,3.154935623730931,15.83919189857867,14.14213562373095,9.686359898578665,3.154935623730948
1.13,15.98061325481595,14.14213562373095,9.717418754815952,3.056835623730931,15.98061325481595,14.14213562373095,9.717418754815972,3.056835623730931,15.98061325481598,14.14213562373095,9.717418754815974,3.056835623730947
1.14,16.12203461105326,14.14213562373095,9.747496611053261,2.958735623730931,16.12203461105326,14.14213562373095,9.747496611053281,2.958735623730931,16.12203461105329,14.14213562373095,9.747496611053283,2.958735623730947
1.15,16.26345596729057,14.14213562373095,9.776593467290571,2.860635623730931,16.26345596729057,14.14213562373095,9.77659346729059,2.860635623730931,16.2634559672906,14.14213562373095,9.776593467290592,2.860635623730948
1.16,16.40487732352788,14.14213562373095,9.804709323527881,2.762535623730931,16.40487732352788,14.14213562373095,9.8047093235279,2.762535623730931,16.4048773235279,14.14213562373095,9.804709323527899,2.762535623730949
1.17,16.54629867976519,14.14213562373095,9.83184417976519,2.664435623730931,16.54629867976519,14.14213562373095,9.831844179765209,2.664435623730931,16.54629867976521,14.14213562373095,9.831844179765209,2.664435623730949
1.18,16.6877200360025,14.14213562373095,9.857998036002499,2.566335623730931,16.6877200360025,14.14213562373095,9.857998036002519,2.566335623730931,16.68772003600252,14.14213562373095,9.85799803600252,2.56633562373095
1.19,16.82914139223981,14.14213562373095,9.883170892239809,2.468235623730931,16.82914139223981,14.14213562373095,9.883170892239828,2.468235623730931,16.82914139223983,14.14213562373095,9.88317089223983,2.46823562373095
1.2,16.97056274847712,14.14213562373095,9.907362748477118,2.370135623730931,16.97056274847712,14.14213562373095,9.907362748477139,2.370135623730931,16.97056274847714,14.14213562373095,9.907362748477139,2.370135623730949
1.21,17.11198410471443,14.14213562373095,9.930573604714427,2.272035623730931,17.11198410471443,14.14213562373095,9.930573604714448,2.272035623730931,17.11198410471445,14.14213562373095,9.930573604714448,2.272035623730948
1.22,17.25340546095174,14.14213562373095,9.952803460951737,2.173935623730931,17.25340546095174,14.14213562373095,9.952803460951758,2.173935623730931,17.25340546095176,14.14213562373095,9.952803460951758,2.17393562373095
1.23,17.39482681718905,14.14213562373095,9.974052317189045,2.075835623730931,17.39482681718905,14.14213562373095,9.974052317189068,2.075835623730931,17.39482681718907,14.14213562373095,9.974052317189066,2.075835623730949
1.24,17.53624817342635,14.14213562373095,9.994320173426354,1.97773562373093,17.53624817342635,14.14213562373095,9.994320173426377,1.97773562373093,17.53624817342638,14.14213562373095,9.994320173426376,1.977735623730949
1.25,17.67766952966366,14.14213562373095,10.01360702966366,1.87963562373093,17.67766952966366,14.14213562373095,10.01360702966369,1.87963562373093,17.67766952966369,14.14213562373095,10.01360702966369,1.879635623730948
1.26,17.81909088590097,14.14213562373095,10.03191288590097,1.78153562373093,17.81909088590097,14.14213562373095,10.031912885901,1.78153562373093,17.819090885901,14.14213562373095,10.03191288590099,1.781535623730948
1.27,17.96051224213828,14.14213562373095,10.04923774213828,1.68343562373093,17.96051224213828,14.14213562373095,10.04923774213831,1.68343562373093,17.96051224213831,14.14213562373095,10.04923774213831,1.683435623730949
1.28,18.10193359837559,14.14213562373095,10.06558159837559,1.58533562373093,18.10193359837559,14.14213562373095,10.06558159837562,1.58533562373093,18.10193359837562,14.14213562373095,10.06558159837562,1.585335623730948
1.29,18.2433549546129,14.14213562373095,10.0809444546129,1.48723562373093,18.2433549546129,14.14213562373095,10.08094445461293,1.48723562373093,18.24335495461293,14.14213562373095,10.08094445461292,1.487235623730948
1.3,18.38477631085021,14.14213562373095,10.09532631085021,1.38913562373093,18.38477631085021,14.14213562373095,10.09532631085023,1.38913562373093,18.38477631085024,14.14213562373095,10.09532631085023,1.389135623730947
